userId,movieId,rating,timestamp
380,165,5.0,1493667390
380,648,4.0,1493667391
380,1721,2.0,1493667395
380,153,3.0,1493667398
380,736,3.0,1493667400
380,733,3.0,1493667403
380,1732,5.0,1493667467
380,19,5.0,1493667522
380,1573,5.0,1493667527
380,1391,4.0,1493667550
380,1544,4.0,1493667555
380,653,3.0,1493667559
380,158,3.0,1493667610
380,44,4.0,1493667678
380,783,3.0,1493667686
380,1690,3.0,1493667690
380,1909,4.0,1493667724
380,2167,5.0,1493667726
380,172,4.0,1493667733
380,1729,2.0,1493667735
380,1562,3.0,1493667753
380,1882,3.0,1493667794
380,1717,2.0,1493667800
380,1590,3.0,1493667820
380,107,5.0,1493667822
380,1566,4.0,1493667953
380,837,4.0,1493667960
380,1556,1.0,1493667980
380,1589,5.0,1493667997
380,737,2.0,1493668030
380,338,3.0,1493668034
380,839,2.0,1493668047
380,12,4.0,1493668065
380,1359,4.0,1493668068
380,761,3.0,1493668074
380,1488,3.0,1493668084
380,1064,4.0,1493668095
380,996,3.0,1493668097
380,181,4.0,1493668147
380,1769,3.0,1493668150
380,1681,3.0,1493668192
380,2315,3.0,1493668228
352,2571,4.5,1493673464
352,2959,5.0,1493673467
352,2858,5.0,1493673470
352,2028,4.5,1493673474
352,2762,4.0,1493673479
352,3578,4.0,1493673483
352,1721,4.0,1493673487
352,1580,2.5,1493673490
352,4226,5.0,1493673494
352,1704,3.5,1493673497
352,3793,3.0,1493673507
352,2628,3.5,1493673510
352,1527,3.5,1493673515
352,1682,3.0,1493673518
352,2997,3.0,1493673521
352,2329,4.5,1493673530
352,3147,5.0,1493673534
352,2683,1.5,1493673538
352,1923,3.0,1493673542
352,2706,4.5,1493673548
352,1732,4.0,1493673550
352,3751,3.0,1493673564
352,1625,4.5,1493673572
352,3977,2.5,1493673575
352,4034,4.5,1493673584
352,3408,4.0,1493673586
352,2542,5.0,1493673590
352,3052,4.0,1493673594
352,1676,3.0,1493673596
352,3481,3.0,1493673601
352,2712,5.0,1493673604
352,2353,2.5,1493673609
352,1641,3.5,1493673615
352,1544,3.0,1493673618
352,1608,4.0,1493673624
352,1552,4.0,1493673630
352,2006,3.0,1493673635
352,1729,4.0,1493673653
352,1690,4.5,1493673658
352,2701,2.0,1493673663
352,4014,4.5,1493673667
352,3755,4.0,1493673671
352,4025,3.0,1493673676
352,1597,3.0,1493673680
352,1466,4.0,1493673687
352,3717,3.0,1493673694
352,2278,4.0,1493673699
352,4018,3.0,1493673701
352,3535,4.0,1493673704
352,3785,3.0,1493673707
352,2605,3.5,1493673722
352,2393,4.5,1493673730
352,3863,4.0,1493673735
352,2490,3.0,1493673744
352,3510,3.0,1493673747
352,3967,4.0,1493673752
