userId,movieId,rating,timestamp
401,3114,3.0,1510448991
401,81564,4.5,1510449037
401,4016,4.5,1510449289
401,68954,4.0,1510449295
401,3751,4.0,1510449297
401,5444,4.0,1510449308
401,152081,4.0,1510449426
401,53125,3.5,1510449477
401,37729,4.0,1510449496
401,56757,4.5,1510449519
401,38038,3.5,1510449534
401,5882,5.0,1510449639
401,4366,4.5,1510449649
401,31658,3.5,1510449709
401,79091,3.5,1510449779
401,6297,3.5,1510449784
401,66097,4.0,1510449819
401,78499,3.5,1510449868
401,115664,3.5,1510449907
401,134853,4.0,1510450386
401,7153,3.0,1510450401
401,4993,3.0,1510450411
401,5952,3.0,1510450411
401,166461,3.5,1510450416
401,81847,4.0,1510450423
401,1566,3.5,1510450448
401,49274,3.5,1510450455
401,72737,3.5,1510450457
401,1,3.5,1510450550
401,122918,4.5,1510450699
401,167036,3.0,1510450729
401,551,3.5,1510450771
401,783,4.0,1510450845
401,239,4.5,1510450952
401,60069,4.0,1510455571
401,1907,3.5,1510455626
401,157296,3.0,1510455649
401,6539,3.5,1510455689
401,45722,3.5,1510455704
15,3994,3.0,1510571677
15,3753,3.0,1510571680
15,6502,3.5,1510571682
15,4720,5.0,1510571736
15,2571,4.0,1510571744
15,2959,2.5,1510571747
15,2858,4.0,1510571751
15,4993,3.5,1510571754
15,5952,3.5,1510571759
15,2762,3.0,1510571764
15,3578,5.0,1510571768
15,4226,1.5,1510571774
15,4995,5.0,1510571789
15,5445,4.0,1510571793
15,3147,5.0,1510571797
15,318,5.0,1510571866
15,356,5.0,1510571873
15,296,4.0,1510571877
15,109487,4.0,1510571878
15,134130,4.0,1510571883
15,58559,2.0,1510571886
15,79132,3.5,1510571930
15,5989,5.0,1510571938
15,858,4.0,1510571941
15,260,5.0,1510571946
15,122904,2.0,1510571949
15,1270,5.0,1510571953
15,99114,1.0,1510571958
15,293,3.0,1510571962
15,47,3.5,1510571970
15,112852,1.5,1510571973
15,527,5.0,1510571982
15,2028,3.5,1510571984
15,91529,2.0,1510571987
15,1198,4.0,1510571989
15,1265,3.5,1510572001
15,2329,4.5,1510572005
15,115713,2.0,1510572009
15,589,5.0,1510572012
15,111759,4.5,1510572026
15,4022,3.5,1510572048
15,72998,3.0,1510572052
15,109374,2.0,1510572056
15,2011,5.0,1510572060
15,48780,4.5,1510572075
15,6874,3.0,1510572077
15,104841,4.5,1510572095
15,59315,2.0,1510572096
15,2012,4.0,1510572114
15,122882,2.0,1510572126
15,64614,4.0,1510572137
15,3949,4.0,1510572144
15,115149,2.0,1510572159
15,7438,3.0,1510572163
15,112556,4.5,1510572466
15,97938,4.0,1510572473
15,134853,4.5,1510572481
15,3535,3.5,1510572486
15,160980,3.5,1510572512
15,166635,3.5,1510572516
15,3499,4.0,1510572526
15,152077,5.0,1510572535
15,48304,4.5,1510572550
15,143385,3.0,1510572581
15,105504,4.0,1510572616
15,1196,5.0,1510572645
15,1240,4.0,1510572646
15,1210,5.0,1510572653
15,70286,3.5,1510572656
15,1527,3.0,1510572660
15,122922,2.0,1510572670
15,122886,5.0,1510572679
15,1214,5.0,1510572684
15,1200,5.0,1510572775
15,166528,5.0,1510572789
15,1653,4.5,1510572798
15,7254,3.5,1510572802
15,56174,3.5,1510572810
15,96610,3.0,1510572815
15,8644,3.5,1510572823
15,68237,3.0,1510572824
15,85414,3.5,1510572833
15,84152,5.0,1510572834
15,89745,2.0,1510572842
15,2916,4.5,1510572872
15,780,3.5,1510572881
15,94864,3.0,1510572894
15,33493,5.0,1510572900
15,101864,4.0,1510572902
15,110102,1.5,1510573153
15,120466,2.5,1510573154
15,91500,3.0,1510573214
15,48774,3.0,1510573220
15,103249,3.5,1510573234
15,4370,4.0,1510573239
15,122924,1.0,1510573305
15,3156,5.0,1510573324
15,84954,4.5,1510573398
15,60069,3.5,1510577951
15,68954,3.5,1510577953
15,4886,3.5,1510577956
15,364,3.0,1510577958
15,50872,3.0,1510577962
15,4306,3.0,1510577965
15,1,2.5,1510577970
15,8961,2.5,1510577973
15,6377,3.0,1510577979
15,5971,2.0,1510577982
15,588,3.0,1510577985
15,5618,3.0,1510578001
15,2081,3.0,1510578011
15,158872,3.5,1510578028
15,71057,4.0,1510578034
15,152081,3.0,1510578039
15,2085,1.5,1510578050
15,8360,2.5,1510578083
15,596,2.0,1510578088
15,71264,2.5,1510578103
15,63859,3.0,1510578158
18,122918,4.0,1510946731
18,122926,3.5,1510960358
318,168612,3.5,1511041378
318,1274,5.0,1511041487
18,90600,4.0,1511043515
18,180777,4.5,1511101918
414,81845,4.0,1511535588
414,81834,3.5,1511535642
414,88125,3.5,1511535645
414,77561,3.5,1511535652
414,79091,3.5,1511535659
414,96079,4.0,1511535661
414,88744,4.0,1511535685
414,88140,3.5,1511535697
414,91630,2.0,1511535737
414,40815,3.5,1511535762
414,54001,3.5,1511535764
414,176371,5.0,1511535779
414,174055,5.0,1511535784
414,168252,4.0,1511535789
414,168326,5.0,1511535794
414,122926,4.5,1511535806
414,166568,4.0,1511535810
414,143355,4.5,1511535813
414,171763,5.0,1511535821
414,167570,4.0,1511535836
414,171765,4.0,1511535838
414,173209,4.0,1511535879
414,152970,4.5,1511535970
414,142488,5.0,1511535975
414,84944,4.0,1511535994
414,67255,4.5,1511537080
414,69844,3.5,1511537090
414,81564,4.0,1511537104
414,82461,4.0,1511537107
414,77455,4.5,1511537140
414,79592,4.0,1511537174
414,86190,4.0,1511537178
414,87430,2.0,1511537183
414,67923,3.0,1511537198
414,82169,3.5,1511537245
414,82202,3.0,1511537252
414,140174,4.5,1511540882
414,1235,4.0,1511540900
414,61406,4.0,1511540907
414,27611,4.0,1511541006
414,7034,5.0,1511541049
414,150548,4.0,1511541166
414,103341,4.0,1511541227
414,159717,4.0,1511541249
414,163645,4.0,1511541266
414,112623,4.0,1511541275
414,95309,4.0,1511541291
414,142509,3.0,1511541327
414,3270,2.5,1511541458
414,114662,3.5,1511541633
414,173197,4.5,1511541655
414,412,4.0,1511541689
18,7753,3.5,1511639311
18,158972,3.5,1511651100
305,8917,1.5,1511718642
305,590,4.5,1511718975
305,2628,2.0,1511718989
305,2716,4.0,1511719000
305,2011,5.0,1511719155
305,1653,3.0,1511719176
305,8368,3.0,1511719270
305,508,2.5,1511719318
305,3916,4.0,1511719856
305,148626,3.0,1511719886
318,173291,2.0,1511907895
318,173197,4.0,1511907927
