userId,movieId,rating,timestamp
560,1274,3.5,1478019649
560,4878,3.5,1478019769
560,97752,2.5,1478040713
560,87869,3.5,1478040747
560,107406,2.0,1478040775
560,91535,3.5,1478040820
560,102194,4.0,1478040864
560,105213,2.5,1478040909
560,80831,2.5,1478041012
18,141688,4.0,1478124485
448,131480,2.0,1478185468
448,140110,2.5,1478196739
125,159717,3.5,1478197208
125,140928,3.5,1478197237
448,136859,1.5,1478200717
18,79293,3.0,1478366123
18,106072,3.5,1478366140
448,136786,1.5,1478374712
18,103253,3.5,1478381466
462,164655,2.0,1478402051
462,54648,1.0,1478402062
462,91542,1.5,1478402078
462,111360,3.5,1478402097
462,134214,4.0,1478402160
448,141004,2.0,1478451277
564,6188,4.5,1478451457
564,6936,3.5,1478451488
564,46976,2.5,1478451493
564,34162,4.0,1478451497
564,60756,5.0,1478451501
564,8641,4.5,1478451503
564,46970,4.5,1478451527
564,107348,3.5,1478451527
564,102481,4.0,1478451528
564,149352,4.0,1478451528
564,50942,3.5,1478451577
564,88405,5.0,1478451675
564,318,3.0,1478451708
564,54503,4.0,1478451778
564,69122,3.5,1478451778
564,102903,4.0,1478451778
564,58998,4.0,1478451779
564,61024,3.5,1478451779
564,93510,4.0,1478451779
564,61132,1.5,1478451781
564,52973,3.0,1478451784
564,64969,3.0,1478451786
564,63131,3.5,1478451787
564,35836,3.5,1478451790
564,67087,3.0,1478451796
564,87869,3.5,1478451800
564,95441,3.5,1478451803
564,48385,3.0,1478451804
564,104211,5.0,1478451808
564,6155,3.0,1478451840
564,84374,3.0,1478451897
564,90405,2.0,1478451897
564,74946,4.0,1478451898
564,69406,5.0,1478451902
564,93326,2.5,1478451905
564,110771,2.0,1478451907
564,119145,4.0,1478451929
564,80549,4.0,1478451933
564,88163,5.0,1478451935
564,96079,3.0,1478451939
564,49286,3.0,1478451970
564,104374,4.0,1478452231
564,97921,3.5,1478452252
564,80693,3.5,1478452256
564,112138,4.0,1478452257
564,68135,4.0,1478452259
564,138036,3.5,1478452262
564,89864,3.5,1478452264
564,7317,4.0,1478452268
564,82167,3.0,1478452271
564,58047,3.0,1478452272
564,136598,4.0,1478452276
564,69757,4.0,1478452323
564,159093,4.0,1478452345
564,134368,3.5,1478452356
564,3617,4.0,1478452366
564,2706,4.0,1478452404
564,37384,4.0,1478452419
564,7346,3.5,1478452420
564,152083,3.0,1478452425
564,1923,4.0,1478452430
564,106330,2.0,1478452434
564,104,3.0,1478452443
564,500,4.0,1478453510
564,2273,3.0,1478453618
564,86833,2.0,1478453623
564,6942,4.5,1478453639
564,5283,3.5,1478453640
564,31685,3.5,1478453642
564,106782,3.0,1478453646
564,1307,5.0,1478453666
564,2671,3.0,1478453675
564,356,3.0,1478453684
564,8807,4.0,1478453692
564,5299,3.5,1478453697
564,39,3.5,1478453734
564,1270,4.0,1478453735
564,1968,4.0,1478453742
564,102123,2.5,1478453893
564,76293,3.5,1478453894
564,2011,4.0,1478453896
564,47518,4.0,1478453898
564,111113,4.0,1478453899
564,79592,4.0,1478453901
564,81784,3.0,1478453924
564,539,3.0,1478453926
564,3948,4.0,1478453930
