userId,movieId,rating,timestamp
448,143001,1.5,1483284368
448,148956,2.5,1483284375
18,118900,3.5,1483294684
318,100277,4.0,1483311102
21,122904,3.5,1483340695
21,167036,4.0,1483340756
21,166492,3.5,1483340772
448,137857,3.0,1483386370
125,162350,3.5,1483633893
125,167790,3.5,1483633961
448,53808,2.0,1483731413
448,118512,1.5,1483821302
249,135569,4.0,1483829838
249,157296,4.0,1483883652
341,380,4.5,1483908843
249,167370,3.5,1483910393
408,8528,4.5,1483945606
448,122904,4.0,1483989092
448,149406,3.0,1483989104
249,108729,4.0,1484093028
18,148626,4.0,1484169587
249,143367,3.0,1484212944
249,166528,5.0,1484239767
408,1722,4.0,1484264292
408,44,3.5,1484264475
249,158872,4.5,1484340119
249,135567,3.0,1484358289
448,148482,3.0,1484418166
413,318,5.0,1484439483
413,3948,4.5,1484439512
413,1221,4.5,1484439559
413,1213,4.5,1484439561
413,296,5.0,1484439565
413,2329,5.0,1484439570
413,99114,4.5,1484439606
413,2502,5.0,1484439642
413,97304,5.0,1484439652
413,54286,4.5,1484439679
413,4262,5.0,1484439749
413,858,5.0,1484439756
413,527,5.0,1484439759
413,2959,5.0,1484439761
413,593,5.0,1484439762
413,1207,5.0,1484439771
413,2858,1.0,1484439820
413,1704,5.0,1484439833
413,3147,5.0,1484439835
413,1198,1.0,1484439850
413,4993,5.0,1484439852
413,1246,1.0,1484439859
413,68157,5.0,1484439867
413,3916,5.0,1484439871
413,457,5.0,1484439876
413,8665,5.0,1484439902
413,71535,5.0,1484439903
413,3753,5.0,1484439911
413,4239,5.0,1484439923
413,6378,5.0,1484439929
413,4299,5.0,1484439931
413,8644,2.5,1484439953
413,51935,5.0,1484439959
413,3624,5.0,1484439965
413,736,5.0,1484439991
413,2028,5.0,1484439998
413,16,5.0,1484440002
413,69122,5.0,1484440007
413,2353,5.0,1484440019
413,2706,3.0,1484440050
413,3408,4.0,1484440063
413,51662,5.0,1484440066
413,2694,5.0,1484440071
413,2424,3.5,1484440080
413,7293,5.0,1484440084
413,5574,5.0,1484440098
413,6373,5.0,1484440101
413,2002,5.0,1484440118
413,35836,5.0,1484440121
413,4890,5.0,1484440124
413,64957,5.0,1484440130
413,1792,5.0,1484440151
413,4022,4.5,1484440209
413,128360,3.0,1484440311
413,53993,0.5,1484440320
413,4816,0.5,1484440324
462,164179,4.0,1484458421
462,98809,3.5,1484458488
318,8724,4.5,1484506631
318,32917,4.0,1484506674
318,48638,3.5,1484506870
318,48001,4.0,1484507794
448,109416,2.0,1484509578
462,164917,4.5,1484542705
318,133771,3.5,1484772685
318,160684,3.5,1484772697
106,47099,5.0,1484929568
448,155743,2.0,1485020411
448,155892,2.0,1485028301
18,1227,4.5,1485097725
18,157108,4.5,1485100437
18,157110,4.5,1485100549
448,158956,2.0,1485108771
462,61323,4.5,1485140974
18,26614,3.5,1485297353
114,260,3.5,1485387458
114,88125,2.5,1485387480
114,152081,3.5,1485387499
114,141718,5.0,1485387538
114,127198,3.5,1485387585
114,167732,3.5,1485387617
114,79702,3.5,1485387657
114,593,3.0,1485387708
114,60069,3.5,1485387711
114,3147,4.0,1485387728
114,81834,3.0,1485387866
114,122904,3.5,1485387872
114,69844,2.0,1485387886
114,8368,4.0,1485387906
114,106782,4.5,1485388020
114,8961,3.5,1485388105
114,122886,2.5,1485388121
114,122882,3.0,1485388142
114,4896,4.0,1485388146
114,40815,3.5,1485388153
114,8636,4.5,1485388167
114,5816,4.0,1485388209
114,54001,4.0,1485388273
114,1210,3.5,1485388367
114,95510,0.5,1485388534
114,52722,4.5,1485388542
114,1136,3.5,1485390580
114,2291,4.0,1485390946
114,4306,2.0,1485391393
114,6377,3.0,1485391404
114,5349,4.0,1485391411
125,166528,3.0,1485508572
125,155064,2.5,1485508707
125,135567,2.5,1485508720
125,151455,4.0,1485622301
18,44555,4.0,1485646726
414,8666,0.5,1485656057
414,152081,4.0,1485656079
414,166528,4.0,1485656093
414,122904,4.0,1485656101
414,158238,4.0,1485656116
414,137857,4.0,1485656126
414,160438,2.5,1485656169
414,160080,3.0,1485656197
414,109487,4.5,1485656421
414,115713,4.5,1485656424
414,27773,4.5,1485656436
414,112552,4.0,1485656502
414,109374,4.0,1485656515
414,134853,4.5,1485656561
414,134130,5.0,1485656565
414,148626,5.0,1485656568
414,3359,4.0,1485656574
414,104841,5.0,1485656670
414,108932,5.0,1485656672
414,112556,4.0,1485656677
414,98961,4.0,1485656697
414,81932,4.5,1485656700
414,106766,4.5,1485656707
414,106782,4.0,1485656712
414,99114,4.5,1485656719
414,122882,5.0,1485656726
414,97304,4.0,1485656745
414,1953,3.5,1485656779
414,91658,4.0,1485656810
414,112183,4.0,1485656823
414,951,4.0,1485656836
414,67997,4.0,1485656857
414,89804,4.0,1485656889
414,55269,4.0,1485656890
414,97921,4.0,1485656924
414,86882,4.0,1485656958
414,115828,4.5,1485656979
414,7010,3.0,1485656993
414,106920,4.0,1485657161
414,116797,4.0,1485657163
414,85510,4.0,1485657230
414,87304,4.0,1485657233
249,88125,4.0,1485734437
249,4896,4.0,1485734463
249,81834,4.0,1485734467
448,152077,2.5,1485785274
448,142372,2.0,1485799658
448,139857,1.5,1485806308
408,165101,4.0,1485814541
408,160563,3.5,1485814563
408,152077,4.0,1485814582
408,116797,4.0,1485814868
408,166528,4.0,1485815184
408,109487,4.0,1485816406
